Book;Chapter;Verse;Content
Psalm;104;13;"From your lofty abode you water the mountains;"
Psalm;104;14;"You cause the grass to grow for the livestock"
Psalm;104;15;"&nbsp;&nbsp;&nbsp;&nbsp;and wine to gladden the heart of man,"
Psalm;104;16;"The trees of the Lord are watered abundantly,"
Psalm;104;17;"In them the birds build their nests;"
Psalm;104;18;"The high mountains are for the wild goats;"
Psalm;104;19;"He made the moon to mark the seasons;"
Psalm;104;20;"You make darkness, and it is night,"
Psalm;104;21;"The young lions roar for their prey,"
Psalm;104;22;"When the sun rises, they steal away"
Psalm;104;23;"Man goes out to his work"
Psalm;104;24;"O Lord, how manifold are your works!"
Psalm;104;25;"Here is the sea, great and wide,"
Psalm;104;26;"There go the ships,"
Psalm;104;27;"These all look to you,"
Psalm;104;28;"When you give it to them, they gather it up;"
Psalm;104;29;"When you hide your face, they are dismayed;"
Psalm;104;30;"When you send forth your Spirit, they are created,"
Psalm;104;31;"May the glory of the Lord"
Psalm;104;32;"who looks on the earth and it trembles,"
Psalm;104;33;"I will sing to the Lord"
Psalm;104;34;"May my meditation be pleasing to him,"
Psalm;104;35;"Let sinners be consumed from the earth,"
Psalm;105;105;"Oh give thanks to the Lord; call upon his name;"
Psalm;105;2;"Sing to him, sing praises to him;"
Psalm;105;3;"Glory in his holy name;"
Psalm;105;4;"Seek the Lord and his strength;"
Psalm;105;5;"Remember the wondrous works that he has done,"
Psalm;105;6;"O offspring of Abraham, his servant,"
Psalm;105;7;"He is the Lord our God;"
Psalm;105;8;"He remembers his covenant forever,"
Psalm;105;9;"the covenant that he made with Abraham,"
Psalm;105;10;"which he confirmed to Jacob as a statute,"
Psalm;105;11;"saying, “To you I will give the land of Canaan"
Psalm;105;12;"When they were few in number,"
Psalm;105;13;"wandering from nation to nation,"
Psalm;105;14;"he allowed no one to oppress them;"
Psalm;105;15;"saying, “Touch not my anointed ones,"
Psalm;105;16;"When he summoned a famine on the land"
Psalm;105;17;"he had sent a man ahead of them,"
Psalm;105;18;"His feet were hurt with fetters;"
Psalm;105;19;"until what he had said came to pass,"
Psalm;105;20;"The king sent and released him;"
Psalm;105;21;"he made him lord of his house"
Psalm;105;22;"to bind his princes at his pleasure"
Psalm;105;23;"Then Israel came to Egypt;"
Psalm;105;24;"And the Lord"
Psalm;105;25;"He turned their hearts to hate his people,"
Psalm;105;26;"He sent Moses, his servant,"
Psalm;105;27;"They performed his signs among them"
Psalm;105;28;"He sent darkness, and made the land dark;"
Psalm;105;29;"He turned their waters into blood"
Psalm;105;30;"Their land swarmed with frogs,"
Psalm;105;31;"He spoke, and there came swarms of flies,"
Psalm;105;32;"He gave them hail for rain,"
Psalm;105;33;"He struck down their vines and fig trees,"
Psalm;105;34;"He spoke, and the locusts came,"
Psalm;105;35;"which devoured all the vegetation in their land"
Psalm;105;36;"He struck down all the firstborn in their land,"
Psalm;105;37;"Then he brought out Israel with silver and gold,"
Psalm;105;38;"Egypt was glad when they departed,"
Psalm;105;39;"He spread a cloud for a covering,"
Psalm;105;40;"They asked, and he brought quail,"
Psalm;105;41;"He opened the rock, and water gushed out;"
Psalm;105;42;"For he remembered his holy promise,"
Psalm;105;43;"So he brought his people out with joy,"
Psalm;105;44;"And he gave them the lands of the nations,"
Psalm;105;45;"that they might keep his statutes"
Psalm;106;106;"Praise the Lord!"
Psalm;106;2;"Who can utter the mighty deeds of the Lord,"
Psalm;106;3;"Blessed are they who observe justice,"
Psalm;106;4;"Remember me, O Lord, when you show favor to your people;"
Psalm;106;5;"that I may look upon the prosperity of your chosen ones,"
Psalm;106;6;"Both we and our fathers have sinned;"
Psalm;106;7;"Our fathers, when they were in Egypt,"
Psalm;106;8;"Yet he saved them for his name's sake,"
Psalm;106;9;"He rebuked the Red Sea, and it became dry,"
Psalm;106;10;"So he saved them from the hand of the foe"
Psalm;106;11;"And the waters covered their adversaries;"
Psalm;106;12;"Then they believed his words;"
Psalm;106;13;"But they soon forgot his works;"
Psalm;106;14;"But they had a wanton craving in the wilderness,"
Psalm;106;15;"he gave them what they asked,"
Psalm;106;16;"When men in the camp were jealous of Moses"
Psalm;106;17;"the earth opened and swallowed up Dathan,"
Psalm;106;18;"Fire also broke out in their company;"
Psalm;106;19;"They made a calf in Horeb"
Psalm;106;20;"They exchanged the glory of God"
Psalm;106;21;"They forgot God, their Savior,"
Psalm;106;22;"wondrous works in the land of Ham,"
Psalm;106;23;"Therefore he said he would destroy them—"
Psalm;106;24;"Then they despised the pleasant land,"
Psalm;106;25;"They murmured in their tents,"
Psalm;106;26;"Therefore he raised his hand and swore to them"
Psalm;106;27;"and would make their offspring fall among the nations,"
Psalm;106;28;"Then they yoked themselves to the Baal of Peor,"
Psalm;106;29;"they provoked the Lord to anger with their deeds,"
Psalm;106;30;"Then Phinehas stood up and intervened,"
Psalm;106;31;"And that was counted to him as righteousness"
Psalm;106;32;"They angered him at the waters of Meribah,"
Psalm;106;33;"for they made his spirit bitter,"
Psalm;106;34;"They did not destroy the peoples,"
Psalm;106;35;"but they mixed with the nations"
Psalm;106;36;"They served their idols,"
Psalm;106;37;"They sacrificed their sons"
Psalm;106;38;"they poured out innocent blood,"
Psalm;106;39;"Thus they became unclean by their acts,"
Psalm;106;40;"Then the anger of the Lord was kindled against his people,"
Psalm;106;41;"he gave them into the hand of the nations,"
Psalm;106;42;"Their enemies oppressed them,"
Psalm;106;43;"Many times he delivered them,"
Psalm;106;44;"Nevertheless, he looked upon their distress,"
Psalm;106;45;"For their sake he remembered his covenant,"
Psalm;106;46;"He caused them to be pitied"
Psalm;106;47;"Save us, O Lord our God,"
Psalm;106;48;"Blessed be the Lord, the God of Israel,"
Psalm;107;107;"Oh give thanks to the Lord, for he is good,"
Psalm;107;2;"Let the redeemed of the Lord say so,"
Psalm;107;3;"and gathered in from the lands,"
Psalm;107;4;"Some wandered in desert wastes,"
Psalm;107;5;"hungry and thirsty,"
Psalm;107;6;"Then they cried to the Lord in their trouble,"
Psalm;107;7;"He led them by a straight way"
Psalm;107;8;"Let them thank the Lord for his steadfast love,"
Psalm;107;9;"For he satisfies the longing soul,"
Psalm;107;10;"Some sat in darkness and in the shadow of death,"
Psalm;107;11;"for they had rebelled against the words of God,"
Psalm;107;12;"So he bowed their hearts down with hard labor;"
Psalm;107;13;"Then they cried to the Lord in their trouble,"
Psalm;107;14;"He brought them out of darkness and the shadow of death,"
Psalm;107;15;"Let them thank the Lord for his steadfast love,"
Psalm;107;16;"For he shatters the doors of bronze"
Psalm;107;17;"Some were fools through their sinful ways,"
Psalm;107;18;"they loathed any kind of food,"
Psalm;107;19;"Then they cried to the Lord in their trouble,"
Psalm;107;20;"He sent out his word and healed them,"
Psalm;107;21;"Let them thank the Lord for his steadfast love,"
Psalm;107;22;"And let them offer sacrifices of thanksgiving,"
Psalm;107;23;"Some went down to the sea in ships,"
Psalm;107;24;"they saw the deeds of the Lord,"
Psalm;107;25;"For he commanded and raised the stormy wind,"
Psalm;107;26;"They mounted up to heaven; they went down to the depths;"
Psalm;107;27;"they reeled and staggered like drunken men"
Psalm;107;28;"Then they cried to the Lord in their trouble,"
Psalm;107;29;"He made the storm be still,"
Psalm;107;30;"Then they were glad that the waters were quiet,"
Psalm;107;31;"Let them thank the Lord for his steadfast love,"
Psalm;107;32;"Let them extol him in the congregation of the people,"
Psalm;107;33;"He turns rivers into a desert,"
Psalm;107;34;"a fruitful land into a salty waste,"
Psalm;107;35;"He turns a desert into pools of water,"
Psalm;107;36;"And there he lets the hungry dwell,"
Psalm;107;37;"they sow fields and plant vineyards"
Psalm;107;38;"By his blessing they multiply greatly,"
Psalm;107;39;"When they are diminished and brought low"
Psalm;107;40;"he pours contempt on princes"
Psalm;107;41;"but he raises up the needy out of affliction"
Psalm;107;42;"The upright see it and are glad,"
Psalm;107;43;"Whoever is wise, let him attend to these things;"
Psalm;108;108;"My heart is steadfast, O God!"
Psalm;108;2;"Awake, O harp and lyre!"
Psalm;108;3;"I will give thanks to you, O Lord, among the peoples;"
Psalm;108;4;"For your steadfast love is great above the heavens;"
Psalm;108;5;"Be exalted, O God, above the heavens!"
Psalm;108;6;"That your beloved ones may be delivered,"
Psalm;108;7;"God has promised in his holiness:"
Psalm;108;8;"Gilead is mine; Manasseh is mine;"
Psalm;108;9;"Moab is my washbasin;"
Psalm;108;10;"Who will bring me to the fortified city?"
Psalm;108;11;"Have you not rejected us, O God?"
Psalm;108;12;"Oh grant us help against the foe,"
Psalm;108;13;"With God we shall do valiantly;"
Psalm;109;109;"Be not silent, O God of my praise!"
Psalm;109;2;"For wicked and deceitful mouths are opened against me,"
Psalm;109;3;"They encircle me with words of hate,"
Psalm;109;4;"In return for my love they accuse me,"
Psalm;109;5;"So they reward me evil for good,"
Psalm;109;6;"Appoint a wicked man against him;"
Psalm;109;7;"When he is tried, let him come forth guilty;"
Psalm;109;8;"May his days be few;"
Psalm;109;9;"May his children be fatherless"
Psalm;109;10;"May his children wander about and beg,"
Psalm;109;11;"May the creditor seize all that he has;"
Psalm;109;12;"Let there be none to extend kindness to him,"
Psalm;109;13;"May his posterity be cut off;"
Psalm;109;14;"May the iniquity of his fathers be remembered before the Lord,"
Psalm;109;15;"Let them be before the Lord continually,"
Psalm;109;16;"For he did not remember to show kindness,"
Psalm;109;17;"He loved to curse; let curses come upon him!"
Psalm;109;18;"He clothed himself with cursing as his coat;"
Psalm;109;19;"May it be like a garment that he wraps around him,"
Psalm;109;20;"May this be the reward of my accusers from the Lord,"
Psalm;109;21;"But you, O God my Lord,"
Psalm;109;22;"For I am poor and needy,"
Psalm;109;23;"I am gone like a shadow at evening;"
Psalm;109;24;"My knees are weak through fasting;"
Psalm;109;25;"I am an object of scorn to my accusers;"
Psalm;109;26;"Help me, O Lord my God!"
Psalm;109;27;"Let them know that this is your hand;"
Psalm;109;28;"Let them curse, but you will bless!"
Psalm;109;29;"May my accusers be clothed with dishonor;"
Psalm;109;30;"With my mouth I will give great thanks to the Lord;"
Psalm;109;31;"For he stands at the right hand of the needy one,"
Psalm;110;110;"The Lord says to my Lord:"
Psalm;110;2;"The Lord sends forth from Zion"
Psalm;110;3;"Your people will offer themselves freely"
Psalm;110;4;"The Lord has sworn"
Psalm;110;5;"The Lord is at your right hand;"
Psalm;110;6;"He will execute judgment among the nations,"
Psalm;110;7;"He will drink from the brook by the way;"
Psalm;111;111;" Praise the Lord!"
Psalm;111;2;"Great are the works of the Lord,"
Psalm;111;3;"Full of splendor and majesty is his work,"
Psalm;111;4;"He has caused his wondrous works to be remembered;"
Psalm;111;5;"He provides food for those who fear him;"
Psalm;111;6;"He has shown his people the power of his works,"
Psalm;111;7;"The works of his hands are faithful and just;"
Psalm;111;8;"they are established forever and ever,"
Psalm;111;9;"He sent redemption to his people;"
Psalm;111;10;"The fear of the Lord is the beginning of wisdom;"
Psalm;112;112;" Praise the Lord!"
Psalm;112;2;"His offspring will be mighty in the land;"
Psalm;112;3;"Wealth and riches are in his house,"
Psalm;112;4;"Light dawns in the darkness for the upright;"
Psalm;112;5;"It is well with the man who deals generously and lends;"
Psalm;112;6;"For the righteous will never be moved;"
Psalm;112;7;"He is not afraid of bad news;"
Psalm;112;8;"His heart is steady; he will not be afraid,"
Psalm;112;9;"He has distributed freely; he has given to the poor;"
Psalm;112;10;"The wicked man sees it and is angry;"
Psalm;113;113;"Praise the Lord!"
Psalm;113;2;"Blessed be the name of the Lord"
Psalm;113;3;"From the rising of the sun to its setting,"
Psalm;113;4;"The Lord is high above all nations,"
Psalm;113;5;"Who is like the Lord our God,"
Psalm;113;6;"who looks far down"
Psalm;113;7;"He raises the poor from the dust"
Psalm;113;8;"to make them sit with princes,"
Psalm;113;9;"He gives the barren woman a home,"
Psalm;114;114;"When Israel went out from Egypt,"
Psalm;114;2;"Judah became his sanctuary,"
Psalm;114;3;"The sea looked and fled;"
Psalm;114;4;"The mountains skipped like rams,"
Psalm;114;5;"What ails you, O sea, that you flee?"
Psalm;114;6;"O mountains, that you skip like rams?"
Psalm;114;7;"Tremble, O earth, at the presence of the Lord,"
Psalm;114;8;"who turns the rock into a pool of water,"
Psalm;115;115;"Not to us, O Lord, not to us, but to your name give glory,"
Psalm;115;2;"Why should the nations say,"
Psalm;115;3;"Our God is in the heavens;"
Psalm;115;4;"Their idols are silver and gold,"
Psalm;115;5;"They have mouths, but do not speak;"
Psalm;115;6;"They have ears, but do not hear;"
Psalm;115;7;"They have hands, but do not feel;"
Psalm;115;8;"Those who make them become like them;"
Psalm;115;9;"O Israel, trust in the Lord!"
Psalm;115;10;"O house of Aaron, trust in the Lord!"
Psalm;115;11;"You who fear the Lord, trust in the Lord!"
Psalm;115;12;"The Lord has remembered us; he will bless us;"
Psalm;115;13;"he will bless those who fear the Lord,"
Psalm;115;14;"May the Lord"
Psalm;115;15;"May you be blessed by the Lord,"
Psalm;115;16;"The heavens are the Lord's heavens,"
Psalm;115;17;"The dead do not praise the Lord,"
Psalm;115;18;"But we will bless the Lord"
Psalm;116;116;"I love the Lord, because he has heard"
Psalm;116;2;"Because he inclined his ear to me,"
Psalm;116;3;"The snares of death encompassed me;"
Psalm;116;4;"Then I called on the name of the Lord:"
Psalm;116;5;"Gracious is the Lord, and righteous;"
Psalm;116;6;"The Lord preserves the simple;"
Psalm;116;7;"Return, O my soul, to your rest;"
Psalm;116;8;"For you have delivered my soul from death,"
Psalm;116;9;"I will walk before the Lord"
Psalm;116;10;"I believed, even when I spoke:"
Psalm;116;11;"I said in my alarm,"
Psalm;116;12;"What shall I render to the Lord"
Psalm;116;13;"I will lift up the cup of salvation"
Psalm;116;14;"I will pay my vows to the Lord"
Psalm;116;15;"Precious in the sight of the Lord"
Psalm;116;16;"O Lord, I am your servant;"
Psalm;116;17;"I will offer to you the sacrifice of thanksgiving"
Psalm;116;18;"I will pay my vows to the Lord"
Psalm;116;19;"in the courts of the house of the Lord,"
Psalm;117;117;"Praise the Lord, all nations!"
Psalm;117;2;"For great is his steadfast love toward us,"
Psalm;118;118;"Oh give thanks to the Lord, for he is good;"
Psalm;118;2;"Let Israel say,"
Psalm;118;3;"Let the house of Aaron say,"
Psalm;118;4;"Let those who fear the Lord say,"
Psalm;118;5;"Out of my distress I called on the Lord;"
Psalm;118;6;"The Lord is on my side; I will not fear."
Psalm;118;7;"The Lord is on my side as my helper;"
Psalm;118;8;"It is better to take refuge in the Lord"
Psalm;118;9;"It is better to take refuge in the Lord"
Psalm;118;10;"All nations surrounded me;"
Psalm;118;11;"They surrounded me, surrounded me on every side;"
Psalm;118;12;"They surrounded me like bees;"
Psalm;118;13;"I was pushed hard, so that I was falling,"
Psalm;118;14;"The Lord is my strength and my song;"
Psalm;118;15;"Glad songs of salvation"
Psalm;118;16;"&nbsp;&nbsp;&nbsp;&nbsp;the right hand of the Lord exalts,"
Psalm;118;17;"I shall not die, but I shall live,"
Psalm;118;18;"The Lord has disciplined me severely,"
Psalm;118;19;"Open to me the gates of righteousness,"
Psalm;118;20;"This is the gate of the Lord;"
Psalm;118;21;"I thank you that you have answered me"
Psalm;118;22;"The stone that the builders rejected"
Psalm;118;23;"This is the Lord's doing;"
Psalm;118;24;"This is the day that the Lord has made;"
Psalm;118;25;"Save us, we pray, O Lord!"
Psalm;118;26;"Blessed is he who comes in the name of the Lord!"
Psalm;118;27;"The Lord is God,"
Psalm;118;28;"You are my God, and I will give thanks to you;"
Psalm;118;29;"Oh give thanks to the Lord, for he is good;"
Psalm;119;119;" Blessed are those whose way is blameless,"
Psalm;119;2;"Blessed are those who keep his testimonies,"
Psalm;119;3;"who also do no wrong,"
Psalm;119;4;"You have commanded your precepts"
Psalm;119;5;"Oh that my ways may be steadfast"
Psalm;119;6;"Then I shall not be put to shame,"
Psalm;119;7;"I will praise you with an upright heart,"
Psalm;119;8;"I will keep your statutes;"
Psalm;119;9;"How can a young man keep his way pure?"
Psalm;119;10;"With my whole heart I seek you;"
Psalm;119;11;"I have stored up your word in my heart,"
Psalm;119;12;"Blessed are you, O Lord;"
Psalm;119;13;"With my lips I declare"
Psalm;119;14;"In the way of your testimonies I delight"
Psalm;119;15;"I will meditate on your precepts"
Psalm;119;16;"I will delight in your statutes;"
Psalm;119;17;"Deal bountifully with your servant,"
Psalm;119;18;"Open my eyes, that I may behold"
Psalm;119;19;"I am a sojourner on the earth;"
Psalm;119;20;"My soul is consumed with longing"
Psalm;119;21;"You rebuke the insolent, accursed ones,"
Psalm;119;22;"Take away from me scorn and contempt,"
Psalm;119;23;"Even though princes sit plotting against me,"
Psalm;119;24;"Your testimonies are my delight;"
Psalm;119;25;"My soul clings to the dust;"
Psalm;119;26;"When I told of my ways, you answered me;"
Psalm;119;27;"Make me understand the way of your precepts,"
Psalm;119;28;"My soul melts away for sorrow;"
Psalm;119;29;"Put false ways far from me"
Psalm;119;30;"I have chosen the way of faithfulness;"
Psalm;119;31;"I cling to your testimonies, O Lord;"
Psalm;119;32;"I will run in the way of your commandments"
Psalm;119;33;"Teach me, O Lord, the way of your statutes;"
Psalm;119;34;"Give me understanding, that I may keep your law"
Psalm;119;35;"Lead me in the path of your commandments,"
Psalm;119;36;"Incline my heart to your testimonies,"
Psalm;119;37;"Turn my eyes from looking at worthless things;"
Psalm;119;38;"Confirm to your servant your promise,"
Psalm;119;39;"Turn away the reproach that I dread,"
Psalm;119;40;"Behold, I long for your precepts;"
Psalm;119;41;"Let your steadfast love come to me, O Lord,"
Psalm;119;42;"then shall I have an answer for him who taunts me,"
Psalm;119;43;"And take not the word of truth utterly out of my mouth,"
Psalm;119;44;"I will keep your law continually,"
Psalm;119;45;"and I shall walk in a wide place,"
Psalm;119;46;"I will also speak of your testimonies before kings"
Psalm;119;47;"for I find my delight in your commandments,"
Psalm;119;48;"I will lift up my hands toward your commandments, which I love,"
Psalm;119;49;"Remember your word to your servant,"
Psalm;119;50;"This is my comfort in my affliction,"
Psalm;119;51;"The insolent utterly deride me,"
Psalm;119;52;"When I think of your rules from of old,"
Psalm;119;53;"Hot indignation seizes me because of the wicked,"
Psalm;119;54;"Your statutes have been my songs"
Psalm;119;55;"I remember your name in the night, O Lord,"
Psalm;119;56;"This blessing has fallen to me,"
Psalm;119;57;"The Lord is my portion;"
Psalm;119;58;"I entreat your favor with all my heart;"
Psalm;119;59;"When I think on my ways,"
Psalm;119;60;"I hasten and do not delay"
Psalm;119;61;"Though the cords of the wicked ensnare me,"
Psalm;119;62;"At midnight I rise to praise you,"
Psalm;119;63;"I am a companion of all who fear you,"
Psalm;119;64;"The earth, O Lord, is full of your steadfast love;"
Psalm;119;65;"You have dealt well with your servant,"
Psalm;119;66;"Teach me good judgment and knowledge,"
Psalm;119;67;"Before I was afflicted I went astray,"
Psalm;119;68;"You are good and do good;"
Psalm;119;69;"The insolent smear me with lies,"
Psalm;119;70;"their heart is unfeeling like fat,"
Psalm;119;71;"It is good for me that I was afflicted,"
Psalm;119;72;"The law of your mouth is better to me"
Psalm;119;73;"Your hands have made and fashioned me;"
Psalm;119;74;"Those who fear you shall see me and rejoice,"
Psalm;119;75;"I know, O Lord, that your rules are righteous,"
Psalm;119;76;"Let your steadfast love comfort me"
Psalm;119;77;"Let your mercy come to me, that I may live;"
Psalm;119;78;"Let the insolent be put to shame,"
Psalm;119;79;"Let those who fear you turn to me,"
Psalm;119;80;"May my heart be blameless in your statutes,"
Psalm;119;81;"My soul longs for your salvation;"
Psalm;119;82;"My eyes long for your promise;"
Psalm;119;83;"For I have become like a wineskin in the smoke,"
Psalm;119;84;"How long must your servant endure?"
Psalm;119;85;"The insolent have dug pitfalls for me;"
Psalm;119;86;"All your commandments are sure;"
Psalm;119;87;"They have almost made an end of me on earth,"
Psalm;119;88;"In your steadfast love give me life,"
Psalm;119;89;"Forever, O Lord, your word"
Psalm;119;90;"Your faithfulness endures to all generations;"
Psalm;119;91;"By your appointment they stand this day,"
Psalm;119;92;"If your law had not been my delight,"
Psalm;119;93;"I will never forget your precepts,"
Psalm;119;94;"I am yours; save me,"
Psalm;119;95;"The wicked lie in wait to destroy me,"
Psalm;119;96;"I have seen a limit to all perfection,"
Psalm;119;97;"Oh how I love your law!"
Psalm;119;98;"Your commandment makes me wiser than my enemies,"
Psalm;119;99;"I have more understanding than all my teachers,"
Psalm;119;100;"I understand more than the aged,"
Psalm;119;101;"I hold back my feet from every evil way,"
Psalm;119;102;"I do not turn aside from your rules,"
Psalm;119;103;"How sweet are your words to my taste,"
Psalm;119;104;"Through your precepts I get understanding;"
Psalm;119;105;"Your word is a lamp to my feet"
Psalm;119;106;"I have sworn an oath and confirmed it,"
Psalm;119;107;"I am severely afflicted;"
Psalm;119;108;"Accept my freewill offerings of praise, O Lord,"
Psalm;119;109;"I hold my life in my hand continually,"
Psalm;119;110;"The wicked have laid a snare for me,"
Psalm;119;111;"Your testimonies are my heritage forever,"
Psalm;119;112;"I incline my heart to perform your statutes"
Psalm;119;113;"I hate the double-minded,"
Psalm;119;114;"You are my hiding place and my shield;"
Psalm;119;115;"Depart from me, you evildoers,"
Psalm;119;116;"Uphold me according to your promise, that I may live,"
Psalm;119;117;"Hold me up, that I may be safe"
Psalm;119;118;"You spurn all who go astray from your statutes,"
Psalm;119;119;"All the wicked of the earth you discard like dross,"
Psalm;119;120;"My flesh trembles for fear of you,"
Psalm;119;121;"I have done what is just and right;"
Psalm;119;122;"Give your servant a pledge of good;"
Psalm;119;123;"My eyes long for your salvation"
Psalm;119;124;"Deal with your servant according to your steadfast love,"
Psalm;119;125;"I am your servant; give me understanding,"
Psalm;119;126;"It is time for the Lord to act,"
Psalm;119;127;"Therefore I love your commandments"
Psalm;119;128;"Therefore I consider all your precepts to be right;"
Psalm;119;129;"Your testimonies are wonderful;"
Psalm;119;130;"The unfolding of your words gives light;"
Psalm;119;131;"I open my mouth and pant,"
Psalm;119;132;"Turn to me and be gracious to me,"
Psalm;119;133;"Keep steady my steps according to your promise,"
Psalm;119;134;"Redeem me from man's oppression,"
Psalm;119;135;"Make your face shine upon your servant,"
Psalm;119;136;"My eyes shed streams of tears,"
Psalm;119;137;"Righteous are you, O Lord,"
Psalm;119;138;"You have appointed your testimonies in righteousness"
Psalm;119;139;"My zeal consumes me,"
Psalm;119;140;"Your promise is well tried,"
Psalm;119;141;"I am small and despised,"
Psalm;119;142;"Your righteousness is righteous forever,"
Psalm;119;143;"Trouble and anguish have found me out,"
Psalm;119;144;"Your testimonies are righteous forever;"
Psalm;119;145;"With my whole heart I cry; answer me, O Lord!"
Psalm;119;146;"I call to you; save me,"
Psalm;119;147;"I rise before dawn and cry for help;"
Psalm;119;148;"My eyes are awake before the watches of the night,"
Psalm;119;149;"Hear my voice according to your steadfast love;"
Psalm;119;150;"They draw near who persecute me with evil purpose;"
Psalm;119;151;"But you are near, O Lord,"
Psalm;119;152;"Long have I known from your testimonies"
Psalm;119;153;"Look on my affliction and deliver me,"
Psalm;119;154;"Plead my cause and redeem me;"
Psalm;119;155;"Salvation is far from the wicked,"
Psalm;119;156;"Great is your mercy, O Lord;"
Psalm;119;157;"Many are my persecutors and my adversaries,"
Psalm;119;158;"I look at the faithless with disgust,"
Psalm;119;159;"Consider how I love your precepts!"
Psalm;119;160;"The sum of your word is truth,"
Psalm;119;161;"Princes persecute me without cause,"
Psalm;119;162;"I rejoice at your word"
Psalm;119;163;"I hate and abhor falsehood,"
Psalm;119;164;"Seven times a day I praise you"
Psalm;119;165;"Great peace have those who love your law;"
Psalm;119;166;"I hope for your salvation, O Lord,"
Psalm;119;167;"My soul keeps your testimonies;"
Psalm;119;168;"I keep your precepts and testimonies,"
Psalm;119;169;"Let my cry come before you, O Lord;"
Psalm;119;170;"Let my plea come before you;"
Psalm;119;171;"My lips will pour forth praise,"
Psalm;119;172;"My tongue will sing of your word,"
Psalm;119;173;"Let your hand be ready to help me,"
Psalm;119;174;"I long for your salvation, O Lord,"
Psalm;119;175;"Let my soul live and praise you,"
Psalm;119;176;"I have gone astray like a lost sheep; seek your servant,"
Psalm;120;120;"In my distress I called to the Lord,"
Psalm;120;2;"Deliver me, O Lord,"
Psalm;120;3;"What shall be given to you,"
Psalm;120;4;"A warrior's sharp arrows,"
Psalm;120;5;"Woe to me, that I sojourn in Meshech,"
Psalm;120;6;"Too long have I had my dwelling"
Psalm;120;7;"I am for peace,"
Psalm;121;121;"I lift up my eyes to the hills."
Psalm;121;2;"My help comes from the Lord,"
Psalm;121;3;"He will not let your foot be moved;"
Psalm;121;4;"Behold, he who keeps Israel"
Psalm;121;5;"The Lord is your keeper;"
Psalm;121;6;"The sun shall not strike you by day,"
Psalm;121;7;"The Lord will keep you from all evil;"
Psalm;121;8;"The Lord will keep"
Psalm;122;122;"I was glad when they said to me,"
Psalm;122;2;"Our feet have been standing"
Psalm;122;3;"Jerusalem—built as a city"
Psalm;122;4;"to which the tribes go up,"
Psalm;122;5;"There thrones for judgment were set,"
Psalm;122;6;"Pray for the peace of Jerusalem!"
Psalm;122;7;"Peace be within your walls"
Psalm;122;8;"For my brothers and companions' sake"
Psalm;122;9;"For the sake of the house of the Lord our God,"
Psalm;123;123;"To you I lift up my eyes,"
Psalm;123;2;"Behold, as the eyes of servants"
Psalm;123;3;"Have mercy upon us, O Lord, have mercy upon us,"
Psalm;123;4;"Our soul has had more than enough"
Psalm;124;124;"If it had not been the Lord who was on our side—"
Psalm;124;2;"if it had not been the Lord who was on our side"
Psalm;124;3;"then they would have swallowed us up alive,"
Psalm;124;4;"then the flood would have swept us away,"
Psalm;124;5;"then over us would have gone"
Psalm;124;6;"Blessed be the Lord,"
Psalm;124;7;"We have escaped like a bird"
Psalm;124;8;"Our help is in the name of the Lord,"
Psalm;125;125;"Those who trust in the Lord are like Mount Zion,"
Psalm;125;2;"As the mountains surround Jerusalem,"
Psalm;125;3;"For the scepter of wickedness shall not rest"
Psalm;125;4;"Do good, O Lord, to those who are good,"
Psalm;125;5;"But those who turn aside to their crooked ways"
Psalm;126;126;"When the Lord"
Psalm;126;2;"Then our mouth was filled with laughter,"
Psalm;126;3;"The Lord has done great things for us;"
Psalm;126;4;"Restore our fortunes, O Lord,"
Psalm;126;5;"Those who sow in tears"
Psalm;126;6;"He who goes out weeping,"
Psalm;127;127;"Unless the Lord builds the house,"
Psalm;127;2;"It is in vain that you rise up early"
Psalm;127;3;"Behold, children are a heritage from the Lord,"
Psalm;127;4;"Like arrows in the hand of a warrior"
Psalm;127;5;"Blessed is the man"
Psalm;128;128;"Blessed is everyone who fears the Lord,"
Psalm;128;2;"You shall eat the fruit of the labor of your hands;"
Psalm;128;3;"Your wife will be like a fruitful vine"
Psalm;128;4;"Behold, thus shall the man be blessed"
Psalm;128;5;"The Lord bless you from Zion!"
Psalm;128;6;"May you see your children's children!"
Psalm;129;129;"“Greatly have they afflicted me from my youth”—"
Psalm;129;2;"“Greatly have they afflicted me from my youth,"
Psalm;129;3;"The plowers plowed upon my back;"
Psalm;129;4;"The Lord is righteous;"
Psalm;129;5;"May all who hate Zion"
Psalm;129;6;"Let them be like the grass on the housetops,"
Psalm;129;7;"with which the reaper does not fill his hand"
Psalm;129;8;"nor do those who pass by say,"
Psalm;130;130;"Out of the depths I cry to you, O Lord!"
Psalm;130;2;"&nbsp;&nbsp;&nbsp;&nbsp;O Lord, hear my voice!"
Psalm;130;3;"If you, O Lord, should mark iniquities,"
Psalm;130;4;"But with you there is forgiveness,"
Psalm;130;5;"I wait for the Lord, my soul waits,"
Psalm;130;6;"my soul waits for the Lord"
Psalm;130;7;"O Israel, hope in the Lord!"
Psalm;130;8;"And he will redeem Israel"
Psalm;131;131;"O Lord, my heart is not lifted up;"
Psalm;131;2;"But I have calmed and quieted my soul,"
Psalm;131;3;"O Israel, hope in the Lord"
Psalm;132;132;"Remember, O Lord, in David's favor,"
Psalm;132;2;"how he swore to the Lord"
